js-analytics-click href,photo-box-img src,user-display-name,user-location,friend-count,friend-count 2,review-count,review-count 2,tooltip,tooltip 2,photo-count,icon_svg href 3,photo-count 2,arrange href,icon_svg href 4,action-link_label,arrange href 2,action-link_label 2,arrange href 3,action-link_label 3,arrange href 4,action-link_label 4,arrange href 5,action-link_label 5,arrange href 6,action-link_label 6,offscreen src,rating-qualifier,review-content,voting-intro,vote-type,vote-type 2,vote-type 3,u-space-b3,u-space-b3 src,u-space-b2,ybtn,js-maybe-later-button,chiclet-link href,photo-box href,photo-box-img src 2,arrange_unit,arrange_unit 2,bullet-after,js-content-toggleable,js-content-toggleable 2,read-more,read-more href,chiclet-link href 2,icon_svg href 14,is-elite,is-elite href,review-tags_item,icon_svg href 15,photo-box-img src 3,biz-shim href,photo-box-img src 4,biz-shim href 2,js-review-feedback-voter-list,js-review-feedback-voter-list href,count,count 2,count 3
https://www.yelp.com/user_details?userid=8q6vJuhgs4e8jf5FkSMybA,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,Jin L.,"Manhattan, New York, NY",friends,0,review,1,Eek! Methinks not.,Meh. I've experienced better.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.yelp.com/user_details?userid=kDALsUbhxoQIJEWrPDmBQw,https://s3-media2.fl.yelpcdn.com/photo/aDCY3S_W2QLQOPQIVT6utQ/60s.jpg,Cristen P.,"Coraopolis, PA",friends,0,reviews,6,Report review,Report comment,photos,[object Object],3,https://www.yelp.com/biz_share/qmAy-DXW8dmCULAle-QX_g/review/xEXIx3XOGSPvAdJrho-eWw,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=xEXIx3XOGSPvAdJrho-eWw&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Ffairgrounds-coffee-and-tea-chicago-2%3Fosq%3Dcafe&user_id=kDALsUbhxoQIJEWrPDmBQw,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=kDALsUbhxoQIJEWrPDmBQw&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Ffairgrounds-coffee-and-tea-chicago-2%3Fosq%3Dcafe,Send message,https://www.yelp.com/following_user/add?dst_user_id=kDALsUbhxoQIJEWrPDmBQw&previous_url=https://www.yelp.com/biz/fairgrounds-coffee-and-tea-chicago-2?osq=cafe,Follow Cristen P.,https://www.yelp.com/following_user/remove?dst_user_id=kDALsUbhxoQIJEWrPDmBQw&previous_url=https://www.yelp.com/biz/fairgrounds-coffee-and-tea-chicago-2?osq=cafe,Stop following Cristen P.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,11/29/2018,"The best cup of coffee I've ever had. They make each drink fresh to order and that's what makes it. The drink takes about 5 minutes but it's so worth it. Their pastries are really good as well. I believe they probably just get deliveries from local bakeries. The chocolate donut was amazing and huge. The cinnamon roll was amazing as well-- better than Stan's. The prices are maybe 40¢ more than Starbucks and it's so much better. My only complaint is that they only have about five bar stools and then one lone chair, but the coffee was so good that it didn't matter. We were able to get two bar stools so it worked out. Other than that the place is very cute.",Was this review …?,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=qmAy-DXW8dmCULAle-QX_g&flag_id=xEXIx3XOGSPvAdJrho-eWw&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Ffairgrounds-coffee-and-tea-chicago-2%3Fosq%3Dcafe,https://s3-media3.fl.yelpcdn.com/buphoto/pBTVzP0HFOadoJLenJSWHg/o.jpg,https://s3-media2.fl.yelpcdn.com/buphoto/pBTVzP0HFOadoJLenJSWHg/30s.jpg,Business Customer Service,Comment from Teddy H. of Fairgrounds Coffee and Tea,11/30/2018,"Thanks so much for the stellar review, Cristen - we appreciate it! On your next visit in, definitely…","Thanks so much for the stellar review, Cristen - we appreciate it! On your next visit in, definitely check-out the second floor of the hotel; it's a great place to sit and enjoy your coffee. See you soon!",Read more,https://www.yelp.com/biz/fairgrounds-coffee-and-tea-chicago-2?osq=cafe#,https://www.yelp.com/flag_content?biz_id=qmAy-DXW8dmCULAle-QX_g&flag_id=0CIg2Bivyr_OdHkd7yoVeA&flag_type=business_review_comment&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Ffairgrounds-coffee-and-tea-chicago-2%3Fosq%3Dcafe,[object Object],,,,,,,,,,,,,
https://www.yelp.com/user_details?userid=hu53X0AgSKMt8UuHjp5ZLw,https://s3-media4.fl.yelpcdn.com/photo/nW001kUBCks4IPtC4znOcg/60s.jpg,Dani N.,"Wilmington, NC",friends,2783,reviews,457,Report review,Report comment,photos,[object Object],6045,https://www.yelp.com/biz_share/qmAy-DXW8dmCULAle-QX_g/review/bpT6YfOWH_n33qcSWdlilQ,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=bpT6YfOWH_n33qcSWdlilQ&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Ffairgrounds-coffee-and-tea-chicago-2%3Fosq%3Dcafe&user_id=hu53X0AgSKMt8UuHjp5ZLw,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=hu53X0AgSKMt8UuHjp5ZLw&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Ffairgrounds-coffee-and-tea-chicago-2%3Fosq%3Dcafe,Send message,https://www.yelp.com/following_user/add?dst_user_id=hu53X0AgSKMt8UuHjp5ZLw&previous_url=https://www.yelp.com/biz/fairgrounds-coffee-and-tea-chicago-2?osq=cafe,Follow Dani N.,https://www.yelp.com/following_user/remove?dst_user_id=hu53X0AgSKMt8UuHjp5ZLw&previous_url=https://www.yelp.com/biz/fairgrounds-coffee-and-tea-chicago-2?osq=cafe,Stop following Dani N.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,10/7/2018,"Fairgrounds was my favorite coffee shop in Chicago. It was in a beautiful and convenient location to many outdoor ""tourist attraction spots."" They had many different local tea and coffee roasts in shop including Rishi tea, Frothy Monkey , Metropolis, Stumptown, Unicorn Blood, and Circle of Life. And the staff were very sweet and authentic! Those who know me well or follow my posts know I'm a stickler for aesthetic when it comes to cafes and espresso bars. While slightly on the smaller and more modern side of things, Fairgrounds had a great vibe to it with neutral tones, urban coffee products on display and for sale, plus multiple picturesque scenes for all your social media (and Yelp) needs. The baristas even take the time to style the drinks for your photo taking pleasures!The cafe is located right across from Millennium Park right inside a hotel lobby area. Don't let this fool you though, there is plenty of room for seating on the beautiful outdoor patio area for groups when not raining. Like many cafes and restaurants in Chicago, Fairgrounds has a wide variety of colorful planters filled with beautiful, trendy blooms, Spring to Fall, I cannot vouch for what happens in the Winter.Chicago has a million little unique cafes throughout the city and all have their perks but Fairgrounds was best on all levels for me. Strong, smooth, creamy espresso + perfect location for walking tours of the city's best outdoor scenery + kind service + cozy atmosphere. All of that and then some. They do have wifi, outlets, and food options as well for those looking to grab breakfast and/or post up and work. Check 'em out!",voted for this review,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=qmAy-DXW8dmCULAle-QX_g&flag_id=bpT6YfOWH_n33qcSWdlilQ&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Ffairgrounds-coffee-and-tea-chicago-2%3Fosq%3Dcafe,https://s3-media3.fl.yelpcdn.com/buphoto/pBTVzP0HFOadoJLenJSWHg/o.jpg,https://s3-media2.fl.yelpcdn.com/buphoto/pBTVzP0HFOadoJLenJSWHg/30s.jpg,Business Customer Service,Comment from Teddy H. of Fairgrounds Coffee and Tea,10/8/2018,Dani! Thank you so much for the fantastic review - we are thrilled to hear about your experience…,"Dani! Thank you so much for the fantastic review - we are thrilled to hear about your experience with us! During those chilly fall/winter months, the CAA Hotel actually offers additional seating on the second level to enjoy your Fairgrounds - it's a gorgeous space as well, so be sure to check it out next time you are in the area. Looking forward to seeing you again soon - cheers!",Read more,https://www.yelp.com/biz/fairgrounds-coffee-and-tea-chicago-2?osq=cafe#,https://www.yelp.com/flag_content?biz_id=qmAy-DXW8dmCULAle-QX_g&flag_id=yY0hUUPS5A1Pd_ySghXGzQ&flag_type=business_review_comment&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Ffairgrounds-coffee-and-tea-chicago-2%3Fosq%3Dcafe,[object Object],Elite ’18,https://www.yelp.com/elite,1 check-in,[object Object],https://s3-media4.fl.yelpcdn.com/bphoto/PFSkhkmKJn6S624pKMwJ1w/348s.jpg,https://www.yelp.com/biz_photos/fairgrounds-coffee-and-tea-chicago-2?reviewid=bpT6YfOWH_n33qcSWdlilQ&select=PFSkhkmKJn6S624pKMwJ1w,https://s3-media3.fl.yelpcdn.com/bphoto/mDcwImtCkYDi68mYQ6t8Qw/168s.jpg,https://www.yelp.com/biz_photos/fairgrounds-coffee-and-tea-chicago-2?reviewid=bpT6YfOWH_n33qcSWdlilQ&select=mDcwImtCkYDi68mYQ6t8Qw,Alex P. and 13 others,javascript:;,11,4,10
https://www.yelp.com/user_details?userid=vTTd3ZT34-7pkxpW1zmVIw,https://s3-media4.fl.yelpcdn.com/photo/kFz9PP2MVkdVn65tX-JzYA/60s.jpg,Anna K.,"Chicago, IL",friends,2432,reviews,383,Report review,Report comment,photos,[object Object],2547,https://www.yelp.com/biz_share/qmAy-DXW8dmCULAle-QX_g/review/3Z1jV_CjYRcdZNufxKdD_g,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=3Z1jV_CjYRcdZNufxKdD_g&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Ffairgrounds-coffee-and-tea-chicago-2%3Fosq%3Dcafe&user_id=vTTd3ZT34-7pkxpW1zmVIw,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=vTTd3ZT34-7pkxpW1zmVIw&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Ffairgrounds-coffee-and-tea-chicago-2%3Fosq%3Dcafe,Send message,https://www.yelp.com/following_user/add?dst_user_id=vTTd3ZT34-7pkxpW1zmVIw&previous_url=https://www.yelp.com/biz/fairgrounds-coffee-and-tea-chicago-2?osq=cafe,Follow Anna K.,https://www.yelp.com/following_user/remove?dst_user_id=vTTd3ZT34-7pkxpW1zmVIw&previous_url=https://www.yelp.com/biz/fairgrounds-coffee-and-tea-chicago-2?osq=cafe,Stop following Anna K.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,7/31/2018,"This place is an aesthetic dream come true for me, a coffee-obsessed human looking to try all of the Chicago coffee spots in existence. Let's begin, shall we?I was meeting some friends today, and chose Fairgrounds for two reasons: One, because we'd planned on meeting near Millennium Park, and two, because I wanted to pick a coffee spot to accommodate our seating needs. Unfortunately for me, I misinterpreted the photos I'd found online when it came to seating. The inside of this particular Fairgrounds location only had enough seating for maybe 5-6 people. There was, however, quite a bit of outdoor seating, but we've been cursed with an extended winter/weak excuse for springtime, so that wasn't really an option. The good news is, the shop was located on the ground level of the Chicago Athletic Association Hotel, where anyone is welcome to sit in their gorgeous lobby on the second floor. The lovely gentleman at the desk on the ground floor lobby connected to Fairgrounds gave us this information, and the second floor lobby was where we ended up finding many others with Fairgrounds cups as well.I arrived earlier than my friends, and was pretty hungry. I chose a Mexican Chopped Salad from the refrigerator area and bought a medium black coffee. I was a bit shocked at the $13 price tag on this combo, especially since I was only so lucky to find somewhere to sit and eat it while I waited for my friends, so that's something to keep in mind. I've had quite a few large, fabulous cups of coffee for $2-$2.50 at some smaller, local spots, so eek! The salad was very delicious though -- filling, but not to the point of making me tired. The barista also gave me a little bag of tortilla chips to crush up and put in the mix. I liked this little addition, because it ensured the chips weren't soggy once I started eating my salad. Good move, Fairgrounds.I don't really discriminate too much against coffee, though the Metropolis medium roast I chose wasn't my absolute favorite. The good news, though, is that unlike many other coffee shops, Fairgrounds had about 6-7 roasts at the ready, so I could've chosen another that I probably would've absolutely loved. If you are looking for coffee to grab and go, this Fairgrounds location is the perfect spot for that. I'd love to come by when it's warm out to sit in their outdoor patio area.",voted for this review,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=qmAy-DXW8dmCULAle-QX_g&flag_id=3Z1jV_CjYRcdZNufxKdD_g&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Ffairgrounds-coffee-and-tea-chicago-2%3Fosq%3Dcafe,https://s3-media3.fl.yelpcdn.com/buphoto/pBTVzP0HFOadoJLenJSWHg/o.jpg,https://s3-media2.fl.yelpcdn.com/buphoto/pBTVzP0HFOadoJLenJSWHg/30s.jpg,Business Customer Service,Comment from Teddy H. of Fairgrounds Coffee and Tea,8/1/2018,Anna! Thank you so much for taking the time to share your review and experience with us. So glad you…,Anna! Thank you so much for taking the time to share your review and experience with us. So glad you were able to find a cozy area inside the hotel to enjoy your food and drink - I absolutely love the second floor space. Dedication to discovery is what we are all about and our team will be more than happy to help you find a roaster you love on your next visit in. Looking forward to having you back soon - cheers!,Read more,https://www.yelp.com/biz/fairgrounds-coffee-and-tea-chicago-2?osq=cafe#,https://www.yelp.com/flag_content?biz_id=qmAy-DXW8dmCULAle-QX_g&flag_id=8xhAmpRpug_CWO7d7YB0aw&flag_type=business_review_comment&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Ffairgrounds-coffee-and-tea-chicago-2%3Fosq%3Dcafe,[object Object],Elite ’18,https://www.yelp.com/elite,1 check-in,[object Object],https://s3-media1.fl.yelpcdn.com/bphoto/WMzBWA70qn4VXFW_5TLsWg/348s.jpg,https://www.yelp.com/biz_photos/fairgrounds-coffee-and-tea-chicago-2?reviewid=3Z1jV_CjYRcdZNufxKdD_g&select=WMzBWA70qn4VXFW_5TLsWg,https://s3-media2.fl.yelpcdn.com/bphoto/nsGe31xi4esV8Q1xm3QPYw/168s.jpg,https://www.yelp.com/biz_photos/fairgrounds-coffee-and-tea-chicago-2?reviewid=3Z1jV_CjYRcdZNufxKdD_g&select=nsGe31xi4esV8Q1xm3QPYw,Alice C. and 22 others,javascript:;,18,4,15
https://www.yelp.com/user_details?userid=4p0WAVK7QuiUOuTiOLztBA,https://s3-media3.fl.yelpcdn.com/photo/iYflequt566nuJppuEdJyg/60s.jpg,Bianca M.,"Chicago, IL",friends,267,reviews,13,Report review,,photos,[object Object],10,https://www.yelp.com/biz_share/qmAy-DXW8dmCULAle-QX_g/review/KMYW2x8KvC7Q7Bw4_qgQRw,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=KMYW2x8KvC7Q7Bw4_qgQRw&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Ffairgrounds-coffee-and-tea-chicago-2%3Fosq%3Dcafe&user_id=4p0WAVK7QuiUOuTiOLztBA,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=4p0WAVK7QuiUOuTiOLztBA&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Ffairgrounds-coffee-and-tea-chicago-2%3Fosq%3Dcafe,Send message,https://www.yelp.com/following_user/add?dst_user_id=4p0WAVK7QuiUOuTiOLztBA&previous_url=https://www.yelp.com/biz/fairgrounds-coffee-and-tea-chicago-2?osq=cafe,Follow Bianca M.,https://www.yelp.com/following_user/remove?dst_user_id=4p0WAVK7QuiUOuTiOLztBA&previous_url=https://www.yelp.com/biz/fairgrounds-coffee-and-tea-chicago-2?osq=cafe,Stop following Bianca M.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,12/22/2018,"If you are looking for a specialty caffeinated beverage, and quality is important to you, i would check out Fairgrounds. Their baristas are awesome and always willing to provide you with interesting spins on the drinks they offer. I tend to go for their matcha tea- the power flower is a unique blend of jasmine and coconut milk. I haven't been able to find a matcha latte in the downtown area to rival it. My only critique for Fairgrounds are the prices- but its location would give them reason to entertain a high price point.",Was this review …?,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=qmAy-DXW8dmCULAle-QX_g&flag_id=KMYW2x8KvC7Q7Bw4_qgQRw&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Ffairgrounds-coffee-and-tea-chicago-2%3Fosq%3Dcafe,,,,,,,,,,,,,,1 check-in,[object Object],,,,,,,,,
https://www.yelp.com/user_details?userid=6tPXsiDVPbJhHpufXZye0g,https://s3-media2.fl.yelpcdn.com/photo/MrMllnUV-kECjIvbQ3ssAA/60s.jpg,Angela S.,"Highland Park, IL",friends,2949,reviews,888,Report review,Report comment,photos,[object Object],8367,https://www.yelp.com/biz_share/qmAy-DXW8dmCULAle-QX_g/review/_-gk7w_nBJjhOifyIIsnTg,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=_-gk7w_nBJjhOifyIIsnTg&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Ffairgrounds-coffee-and-tea-chicago-2%3Fosq%3Dcafe&user_id=6tPXsiDVPbJhHpufXZye0g,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=6tPXsiDVPbJhHpufXZye0g&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Ffairgrounds-coffee-and-tea-chicago-2%3Fosq%3Dcafe,Send message,https://www.yelp.com/following_user/add?dst_user_id=6tPXsiDVPbJhHpufXZye0g&previous_url=https://www.yelp.com/biz/fairgrounds-coffee-and-tea-chicago-2?osq=cafe,Follow Angela S.,https://www.yelp.com/following_user/remove?dst_user_id=6tPXsiDVPbJhHpufXZye0g&previous_url=https://www.yelp.com/biz/fairgrounds-coffee-and-tea-chicago-2?osq=cafe,Stop following Angela S.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,5/22/2018,"Located in the Chicago Athletic Association Hotel across from Millennium Park, I had the pleasure of stopping by today for a quick meet up with a coworker. The key to this location is understanding the meaning of quick. This location is really more of a grab it to go stop, unless you want to sit outside on their patio (which is lovely BTW). There is a small counter with stools and only one table inside, but if you're looking for a place to sit for awhile, the lounge area of the Athletic Association is one floor up the marble stairs and swank.I loved my Dark Matter, medium roast, vanilla latte. It was smooth, sweet, no sugar required, and just the right amount of froth. I'm a huge fan of this label from Chicago, and they also serve a few other independent USA coffee brands like Colectivo, Metropolis, Verve, Four Letter Word, Stumptown, and Frothy Monkey. Fun menu offering...a coffee flight where you can pick from three brands. I haven't seen a concept like this before with coffee. Great people watching if you sit outside, since it's across from Millennium Park. I would stop by here again for sure when I'm in the area. Take Note: They also serve local pastries, and I'm fairly certain I spotted some Stan's Donuts in their case ;-)",voted for this review,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=qmAy-DXW8dmCULAle-QX_g&flag_id=_-gk7w_nBJjhOifyIIsnTg&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Ffairgrounds-coffee-and-tea-chicago-2%3Fosq%3Dcafe,https://s3-media3.fl.yelpcdn.com/buphoto/pBTVzP0HFOadoJLenJSWHg/o.jpg,https://s3-media2.fl.yelpcdn.com/buphoto/pBTVzP0HFOadoJLenJSWHg/30s.jpg,Business Customer Service,Comment from Teddy H. of Fairgrounds Coffee and Tea,5/23/2018,Angela!Thank you so much for sharing your experience and insight with us - we truly appreciate it! I…,"Angela!Thank you so much for sharing your experience and insight with us - we truly appreciate it! I am thrilled to hear you love our diverse menu options. We take great pride in partnering with the best roasters in the business! Looking forward to having you back in next time you are in the area - and if you are ever out in Bucktown, definitely check out our location there. Cheers!",Read more,https://www.yelp.com/biz/fairgrounds-coffee-and-tea-chicago-2?osq=cafe#,https://www.yelp.com/flag_content?biz_id=qmAy-DXW8dmCULAle-QX_g&flag_id=fQ8FFi97V2m9IvWBm3W5Cw&flag_type=business_review_comment&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Ffairgrounds-coffee-and-tea-chicago-2%3Fosq%3Dcafe,[object Object],Elite ’18,https://www.yelp.com/elite,1 check-in,[object Object],https://s3-media1.fl.yelpcdn.com/bphoto/bYGdT7pEpoBIT7Kywrx7hw/348s.jpg,https://www.yelp.com/biz_photos/fairgrounds-coffee-and-tea-chicago-2?reviewid=_-gk7w_nBJjhOifyIIsnTg&select=bYGdT7pEpoBIT7Kywrx7hw,https://s3-media1.fl.yelpcdn.com/bphoto/3SYHEjbXhq9OWpzYaLBanQ/168s.jpg,https://www.yelp.com/biz_photos/fairgrounds-coffee-and-tea-chicago-2?reviewid=_-gk7w_nBJjhOifyIIsnTg&select=3SYHEjbXhq9OWpzYaLBanQ,Ger A. and 11 others,javascript:;,9,,9
https://www.yelp.com/user_details?userid=rkm0o1iBELh0A12uEDLgbA,https://s3-media1.fl.yelpcdn.com/photo/aacciabEe87DBbKueS76Zg/60s.jpg,Gigi G.,"Chicago, IL",friends,74,reviews,55,Report review,Report comment,photos,[object Object],24,https://www.yelp.com/biz_share/qmAy-DXW8dmCULAle-QX_g/review/5XnmzRLGjsYIYLdxyu75lA,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=5XnmzRLGjsYIYLdxyu75lA&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Ffairgrounds-coffee-and-tea-chicago-2%3Fosq%3Dcafe&user_id=rkm0o1iBELh0A12uEDLgbA,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=rkm0o1iBELh0A12uEDLgbA&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Ffairgrounds-coffee-and-tea-chicago-2%3Fosq%3Dcafe,Send message,https://www.yelp.com/following_user/add?dst_user_id=rkm0o1iBELh0A12uEDLgbA&previous_url=https://www.yelp.com/biz/fairgrounds-coffee-and-tea-chicago-2?osq=cafe,Follow Gigi G.,https://www.yelp.com/following_user/remove?dst_user_id=rkm0o1iBELh0A12uEDLgbA&previous_url=https://www.yelp.com/biz/fairgrounds-coffee-and-tea-chicago-2?osq=cafe,Stop following Gigi G.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,11/26/2018,"I came to this Coffeeshop in Thanksgiving day as this place was open. I wanted to thank the staff that work there, they are very friendly and awesome! They made my day! Quick service and delicious coffee. I will be definitely back. Highly recommend.",Was this review …?,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=qmAy-DXW8dmCULAle-QX_g&flag_id=5XnmzRLGjsYIYLdxyu75lA&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Ffairgrounds-coffee-and-tea-chicago-2%3Fosq%3Dcafe,https://s3-media3.fl.yelpcdn.com/buphoto/pBTVzP0HFOadoJLenJSWHg/o.jpg,https://s3-media2.fl.yelpcdn.com/buphoto/pBTVzP0HFOadoJLenJSWHg/30s.jpg,Business Customer Service,Comment from Teddy H. of Fairgrounds Coffee and Tea,11/30/2018,,,,,https://www.yelp.com/flag_content?biz_id=qmAy-DXW8dmCULAle-QX_g&flag_id=olIDMYXsx5lCFb6vKQ2edQ&flag_type=business_review_comment&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Ffairgrounds-coffee-and-tea-chicago-2%3Fosq%3Dcafe,[object Object],Elite ’18,https://www.yelp.com/elite,1 check-in,[object Object],,,,,,,,,
