js-analytics-click href,photo-box-img src,user-display-name,user-location,friend-count,friend-count 2,review-count,review-count 2,photo-count,icon_svg href 3,photo-count 2,arrange href,icon_svg href 4,action-link_label,arrange href 2,action-link_label 2,arrange href 3,action-link_label 3,arrange href 4,action-link_label 4,arrange href 5,action-link_label 5,arrange href 6,action-link_label 6,offscreen src,rating-qualifier,review-content,voting-intro,vote-type,vote-type 2,vote-type 3,u-space-b3,u-space-b3 src,u-space-b2,ybtn,js-maybe-later-button,chiclet-link href,tooltip,icon_svg href 14,count,count 3
https://www.yelp.com/user_details?userid=spsiKNZ8yNjdPXzMyEE5Kg,https://s3-media3.fl.yelpcdn.com/photo/HiOutZGjEZ7PzUzgDeyKIQ/60s.jpg,Jenna K.,"Chicago, IL",friends,0,reviews,3,photo,[object Object],1,https://www.yelp.com/biz_share/-Tp77Ce5OCpP1-KXUYtX9A/review/wqzYB_D-zXaWwpRl-x0X9w,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=wqzYB_D-zXaWwpRl-x0X9w&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Frobust-coffee-lounge-chicago%3Fstart%3D120&user_id=spsiKNZ8yNjdPXzMyEE5Kg,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=spsiKNZ8yNjdPXzMyEE5Kg&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Frobust-coffee-lounge-chicago%3Fstart%3D120,Send message,https://www.yelp.com/following_user/add?dst_user_id=spsiKNZ8yNjdPXzMyEE5Kg&previous_url=https://www.yelp.com/biz/robust-coffee-lounge-chicago?start=120,Follow Jenna K.,https://www.yelp.com/following_user/remove?dst_user_id=spsiKNZ8yNjdPXzMyEE5Kg&previous_url=https://www.yelp.com/biz/robust-coffee-lounge-chicago?start=120,Stop following Jenna K.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,3/17/2015,"WORST COFFEE SHOP EVER, I wish I could give them negative stars..there was only one person ahead of me and We both had to wait ten minutes for someone to acknowledge us...I then had to wait another ten minutes in line once my order was taken.  After  waiting patiently for ten min. I  asked to speak to the manager for a refund for the long wait and he told me that I was impatient and needed to wait and would not give me a refund. I believe his name was jake or Jeff , white guy (slim) brown hair with glasses...he then proceeded to make other drinks for  for people who ordered after me. Then he asked me what did I order . Also, there was no where to sit because the place is crowded with teenagers  who don't buy anything.bottom line is go to Starbucks and not patronize this neighborhood business...this place deserves no stars and the employees at Starbucks acknowledge their customers!!!!!!",2 people voted for this review,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=-Tp77Ce5OCpP1-KXUYtX9A&flag_id=wqzYB_D-zXaWwpRl-x0X9w&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Frobust-coffee-lounge-chicago%3Fstart%3D120,Report review,,1,
https://www.yelp.com/user_details?userid=rfB7js4dW8CI2gk54x5MJg,https://s3-media3.fl.yelpcdn.com/photo/flGHwWNrFhKQkmjsISxcgA/60s.jpg,Ryan T.,"Chicago, IL",friends,150,reviews,63,photo,[object Object],1,https://www.yelp.com/biz_share/-Tp77Ce5OCpP1-KXUYtX9A/review/ZORdOyKEFXOFg737td3bag,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=ZORdOyKEFXOFg737td3bag&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Frobust-coffee-lounge-chicago%3Fstart%3D120&user_id=rfB7js4dW8CI2gk54x5MJg,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=rfB7js4dW8CI2gk54x5MJg&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Frobust-coffee-lounge-chicago%3Fstart%3D120,Send message,https://www.yelp.com/following_user/add?dst_user_id=rfB7js4dW8CI2gk54x5MJg&previous_url=https://www.yelp.com/biz/robust-coffee-lounge-chicago?start=120,Follow Ryan T.,https://www.yelp.com/following_user/remove?dst_user_id=rfB7js4dW8CI2gk54x5MJg&previous_url=https://www.yelp.com/biz/robust-coffee-lounge-chicago?start=120,Stop following Ryan T.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,5/27/2013,"What a gem. I've been coming here on and off for about three years; it's a disservice to not have written a review until now. The downside for me is location - I live on the north side. That's probably a good thing, because I'd be there every day if I could.The coffee is really good, though not the best I've ever had. Robust stands out for a few reasons; their fantastic chai tea latte, great food, and consistently great service. My favorites among their many food items are the turkey and cranberry sandwich on a croissant and their cookies.Even if you don't live in the area, find a way to go check this place out. I used to do some work at the health clinic nearby, which was my original gateway to it. If you're a U of C student, do yourself a favor and make this your study spot.",1 person voted for this review,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=-Tp77Ce5OCpP1-KXUYtX9A&flag_id=ZORdOyKEFXOFg737td3bag&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Frobust-coffee-lounge-chicago%3Fstart%3D120,Report review,[object Object],1,1
https://www.yelp.com/user_details?userid=9YBlRf3W_PjpiiNRTCW5sA,https://s3-media1.fl.yelpcdn.com/photo/zKSQiAbjiwkq4a1ai4EDNA/60s.jpg,Michael J.,"Chicago, IL",friends,0,reviews,18,,,,https://www.yelp.com/biz_share/-Tp77Ce5OCpP1-KXUYtX9A/review/93l87tR0TDEYpwxZ8gf5RA,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=93l87tR0TDEYpwxZ8gf5RA&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Frobust-coffee-lounge-chicago%3Fstart%3D120&user_id=9YBlRf3W_PjpiiNRTCW5sA,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=9YBlRf3W_PjpiiNRTCW5sA&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Frobust-coffee-lounge-chicago%3Fstart%3D120,Send message,https://www.yelp.com/following_user/add?dst_user_id=9YBlRf3W_PjpiiNRTCW5sA&previous_url=https://www.yelp.com/biz/robust-coffee-lounge-chicago?start=120,Follow Michael J.,https://www.yelp.com/following_user/remove?dst_user_id=9YBlRf3W_PjpiiNRTCW5sA&previous_url=https://www.yelp.com/biz/robust-coffee-lounge-chicago?start=120,Stop following Michael J.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,3/30/2015,"Solid place, competes with all of the great coffee shops on the North Side without the inconvenience of parking/crowds AND without the price tag. You can get a sandwich and a coffee for about $5 here.",1 person voted for this review,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=-Tp77Ce5OCpP1-KXUYtX9A&flag_id=93l87tR0TDEYpwxZ8gf5RA&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Frobust-coffee-lounge-chicago%3Fstart%3D120,Report review,,1,
https://www.yelp.com/user_details?userid=LoZCmiZKLdYmhf1CgL2Zxg,https://s3-media2.fl.yelpcdn.com/photo/sDL-cNfodnhy7YI01ptiUw/60s.jpg,Alexandra H.,"Portland, OR",friend,1,reviews,11,photo,[object Object],1,https://www.yelp.com/biz_share/-Tp77Ce5OCpP1-KXUYtX9A/review/LdCEciUCVSZ1u3aw0VZcLQ,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=LdCEciUCVSZ1u3aw0VZcLQ&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Frobust-coffee-lounge-chicago%3Fstart%3D120&user_id=LoZCmiZKLdYmhf1CgL2Zxg,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=LoZCmiZKLdYmhf1CgL2Zxg&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Frobust-coffee-lounge-chicago%3Fstart%3D120,Send message,https://www.yelp.com/following_user/add?dst_user_id=LoZCmiZKLdYmhf1CgL2Zxg&previous_url=https://www.yelp.com/biz/robust-coffee-lounge-chicago?start=120,Follow Alexandra H.,https://www.yelp.com/following_user/remove?dst_user_id=LoZCmiZKLdYmhf1CgL2Zxg&previous_url=https://www.yelp.com/biz/robust-coffee-lounge-chicago?start=120,Stop following Alexandra H.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,1/16/2014,"Literally my absolute favorite place to go get work done. I work from home most of the year and love coming here to get out of the house. They have killer service, great coffee, really good sandwiches. They don't make their own pastries, but they're good (nothing to write home about). They also always have a good set of music playing. My hubby is a med student at UChicago and it's convenient but out of the way enough that it's not crowded. Free internet is a huge plus too!!",Was this review …?,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=-Tp77Ce5OCpP1-KXUYtX9A&flag_id=LdCEciUCVSZ1u3aw0VZcLQ&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Frobust-coffee-lounge-chicago%3Fstart%3D120,Report review,,,
https://www.yelp.com/user_details?userid=nig5Akcz07iNedZHT0YX0A,https://s3-media4.fl.yelpcdn.com/photo/fNGsySWmZYYZ8DiQugiOUg/60s.jpg,Carol M.,"Chicago, IL",friends,48,reviews,61,photos,[object Object],4,https://www.yelp.com/biz_share/-Tp77Ce5OCpP1-KXUYtX9A/review/Ztd04pnSX5Gtr4bDTA9JOA,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=Ztd04pnSX5Gtr4bDTA9JOA&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Frobust-coffee-lounge-chicago%3Fstart%3D120&user_id=nig5Akcz07iNedZHT0YX0A,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=nig5Akcz07iNedZHT0YX0A&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Frobust-coffee-lounge-chicago%3Fstart%3D120,Send message,https://www.yelp.com/following_user/add?dst_user_id=nig5Akcz07iNedZHT0YX0A&previous_url=https://www.yelp.com/biz/robust-coffee-lounge-chicago?start=120,Follow Carol M.,https://www.yelp.com/following_user/remove?dst_user_id=nig5Akcz07iNedZHT0YX0A&previous_url=https://www.yelp.com/biz/robust-coffee-lounge-chicago?start=120,Stop following Carol M.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,2/9/2015,"I really like this place, but we tried to get seated today about 4pm and it was impossible. The line to order was all the way to the door. We got back in the car and went to Greenline.",1 person voted for this review,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=-Tp77Ce5OCpP1-KXUYtX9A&flag_id=Ztd04pnSX5Gtr4bDTA9JOA&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Frobust-coffee-lounge-chicago%3Fstart%3D120,Report review,,1,
https://www.yelp.com/user_details?userid=m--k-amfTh4fuNuq2unEWQ,https://s3-media3.fl.yelpcdn.com/photo/PkxQPeQ4Iop2bt5r5cSuCA/60s.jpg,Todd A.,"Chicago, IL",friends,163,reviews,35,photos,[object Object],194,https://www.yelp.com/biz_share/-Tp77Ce5OCpP1-KXUYtX9A/review/0D37OgtFK3ITVmfpy_SOqg,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=0D37OgtFK3ITVmfpy_SOqg&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Frobust-coffee-lounge-chicago%3Fstart%3D120&user_id=m--k-amfTh4fuNuq2unEWQ,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=m--k-amfTh4fuNuq2unEWQ&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Frobust-coffee-lounge-chicago%3Fstart%3D120,Send message,https://www.yelp.com/following_user/add?dst_user_id=m--k-amfTh4fuNuq2unEWQ&previous_url=https://www.yelp.com/biz/robust-coffee-lounge-chicago?start=120,Follow Todd A.,https://www.yelp.com/following_user/remove?dst_user_id=m--k-amfTh4fuNuq2unEWQ&previous_url=https://www.yelp.com/biz/robust-coffee-lounge-chicago?start=120,Stop following Todd A.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,10/2/2014,"Absolutely the best of everything; atmosphere, customer service, food and last but not least, coffee... which just happens to be superbly 'Robust'.",3 people voted for this review,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=-Tp77Ce5OCpP1-KXUYtX9A&flag_id=0D37OgtFK3ITVmfpy_SOqg&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Frobust-coffee-lounge-chicago%3Fstart%3D120,Report review,,3,
https://www.yelp.com/user_details?userid=PaMuzxatM_dlx41RMIQ5OA,https://s3-media3.fl.yelpcdn.com/photo/_vFlSeC9d6dnc0UEdBzj4g/60s.jpg,Randy E.,"Chicago, IL",friends,64,review,1,,,,https://www.yelp.com/biz_share/-Tp77Ce5OCpP1-KXUYtX9A/review/HqTHEv4KCVMJIwTxxHFphw,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=HqTHEv4KCVMJIwTxxHFphw&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Frobust-coffee-lounge-chicago%3Fstart%3D120&user_id=PaMuzxatM_dlx41RMIQ5OA,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=PaMuzxatM_dlx41RMIQ5OA&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Frobust-coffee-lounge-chicago%3Fstart%3D120,Send message,https://www.yelp.com/following_user/add?dst_user_id=PaMuzxatM_dlx41RMIQ5OA&previous_url=https://www.yelp.com/biz/robust-coffee-lounge-chicago?start=120,Follow Randy E.,https://www.yelp.com/following_user/remove?dst_user_id=PaMuzxatM_dlx41RMIQ5OA&previous_url=https://www.yelp.com/biz/robust-coffee-lounge-chicago?start=120,Stop following Randy E.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,5/14/2014,"As an avid patron of this coffee shop since its opening. I was greeted by a horrible experience today. I had a conference call to conduct. I was late for the call and decided to sit down and make the call, I had every intention to purchase something once the call was completed. During the call, I was repeatedly harassed several times by a staff member and once by the owner of the establishment to buy something or leave! Now while I might have worn what you may consider ""urban apparel"" and not a tuxedo this is no way to treat a returning/potential customer! I felt embarrassed during the call with a new hire candidate to halt the call to reassure staff I was going to purchase an item. After the call I proceeded to the register to purchase a coffee and juice and wanted to voice my disappointing opinion to the owner. I was told he ""left"" no more than 10 minutes after confronting me. Whether he was there hiding or really did leave I left my business card and told the staff member who confronted me initially this is not a way to run a business. She began to dribble generalizations and decided to tell me that I was part of a problem that begun after I walked in and another customer sat in their establishment without purchasing. I was floored! On top of the harassment, I'm now part of a conspiracy with a stranger I've never met to waste your resources? She then said: ""Birds of a feather, flock together!"" My brain could not believe what I was hearing. I would say the staff member did thank me for some reason but I felt it was a contrived effort to deescalate the situation before it became worst. In conclusion, as a fellow business-owner I empathize with the daily struggles it takes to run a business and when you encounter a potential customer who may appear to be taking advantage of your gratitude it may feel like a slap in the face. I get it. However, I live one block away, have frequented the business numerous times and was treated like total trash today. I wasn't a bum looking to rudely hassle the other customers for money. I was clearly a busy customer who thought a neighborhood coffee shop such as Robust would be a ""friendly"" place to support and work at for an hour. Clearly Robust has become a product of an environment I thought was long forgotten in the Woodlawn Community even with the surrounding crime/violence. It has in its time active here in our neighborhood turned into a rude place that I will NEVER recommend to be visited to my friends and family for the foreseeable future. I will be mentioning this to my Alderman as well being I live across the street from him. We should not condone this sort of treatment in our community.BE WARNED: ""No Trust in Robust!"" (Unless you buy something.)",voted for this review,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=-Tp77Ce5OCpP1-KXUYtX9A&flag_id=HqTHEv4KCVMJIwTxxHFphw&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Frobust-coffee-lounge-chicago%3Fstart%3D120,Report review,,13,2
https://www.yelp.com/user_details?userid=F5xamkfiSfdkArWoilfQJg,https://s3-media2.fl.yelpcdn.com/photo/xZXVUBfVLK_JaU5QqiBcuA/60s.jpg,Marshall R.,"Austin, TX",friends,7,reviews,24,,,,https://www.yelp.com/biz_share/-Tp77Ce5OCpP1-KXUYtX9A/review/39F1beossyGlC-n8ta1z6w,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=39F1beossyGlC-n8ta1z6w&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Frobust-coffee-lounge-chicago%3Fstart%3D120&user_id=F5xamkfiSfdkArWoilfQJg,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=F5xamkfiSfdkArWoilfQJg&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Frobust-coffee-lounge-chicago%3Fstart%3D120,Send message,https://www.yelp.com/following_user/add?dst_user_id=F5xamkfiSfdkArWoilfQJg&previous_url=https://www.yelp.com/biz/robust-coffee-lounge-chicago?start=120,Follow Marshall R.,https://www.yelp.com/following_user/remove?dst_user_id=F5xamkfiSfdkArWoilfQJg&previous_url=https://www.yelp.com/biz/robust-coffee-lounge-chicago?start=120,Stop following Marshall R.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,12/15/2012,"Robust Coffee has the best food that I've ever eaten at a coffeeshop.  Most of the time, when you eat at a coffeeshop, you just hope that the food is of tolerable taste and quantity.  The food here is actually DELICIOUS and the portions are GENEROUS, especially for a coffeeshop.  I would recommend either the BBQ Burger or the Peanut Butter Banana Bacon sandwich.  This is a place where a $7 sandwich is actually worth your $7.The coffee itself didn't blow me away, although their blended drinks are quite tasty.Good atmosphere.  Nothing spectacular, but not bad by any means.I'd definitely recommend the place, especially considering what your other options in the area are.  Heck, I'd even recommend it if it were located in the city.",2 people voted for this review,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=-Tp77Ce5OCpP1-KXUYtX9A&flag_id=39F1beossyGlC-n8ta1z6w&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Frobust-coffee-lounge-chicago%3Fstart%3D120,Report review,,2,
https://www.yelp.com/user_details?userid=rke-V-lvkDldBVa2UiCOdQ,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,Lori A.,"Chicago, IL",friends,5,reviews,5,,,,https://www.yelp.com/biz_share/-Tp77Ce5OCpP1-KXUYtX9A/review/wwXBHTb8bR4m_gxrgRSj3w,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=wwXBHTb8bR4m_gxrgRSj3w&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Frobust-coffee-lounge-chicago%3Fstart%3D120&user_id=rke-V-lvkDldBVa2UiCOdQ,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=rke-V-lvkDldBVa2UiCOdQ&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Frobust-coffee-lounge-chicago%3Fstart%3D120,Send message,https://www.yelp.com/following_user/add?dst_user_id=rke-V-lvkDldBVa2UiCOdQ&previous_url=https://www.yelp.com/biz/robust-coffee-lounge-chicago?start=120,Follow Lori A.,https://www.yelp.com/following_user/remove?dst_user_id=rke-V-lvkDldBVa2UiCOdQ&previous_url=https://www.yelp.com/biz/robust-coffee-lounge-chicago?start=120,Stop following Lori A.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,7/25/2015,"Robust, management and staff bullied an elderly disabled woman of color just because they could. As a dissatisfied customer who fell into this category they refused a refund/replacement I ordered a barbeque sandwich and decided to get a chicken salad sandwich by phone.  Upon learning they put walnuts in their chicken salad I called and told them I would return the sandwich when I left work. They pointed to a tiny sign on the wall that said the salad had nuts in it. There is no sigh outside their establishment saying they use nuts. There is no sign inside their store saying they have a no refund policy. threatened to call the police because I demanded a refund but I beat them to the punch on their threat. It wasn't a criminal matter but I got good advice about how to handle a civil matter.",Was this review …?,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=-Tp77Ce5OCpP1-KXUYtX9A&flag_id=wwXBHTb8bR4m_gxrgRSj3w&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Frobust-coffee-lounge-chicago%3Fstart%3D120,Report review,,,
https://www.yelp.com/user_details?userid=GlhSBgftawtsRInaGrstvw,https://s3-media1.fl.yelpcdn.com/photo/wAiROokJOGIfhOxYCYThAw/60s.jpg,Mikki M.,"Chicago, IL",friends,0,review,1,,,,https://www.yelp.com/biz_share/-Tp77Ce5OCpP1-KXUYtX9A/review/WqqkfXsG6wsSg5qjIVQq0g,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=WqqkfXsG6wsSg5qjIVQq0g&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Frobust-coffee-lounge-chicago%3Fstart%3D120&user_id=GlhSBgftawtsRInaGrstvw,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=GlhSBgftawtsRInaGrstvw&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Frobust-coffee-lounge-chicago%3Fstart%3D120,Send message,https://www.yelp.com/following_user/add?dst_user_id=GlhSBgftawtsRInaGrstvw&previous_url=https://www.yelp.com/biz/robust-coffee-lounge-chicago?start=120,Follow Mikki M.,https://www.yelp.com/following_user/remove?dst_user_id=GlhSBgftawtsRInaGrstvw&previous_url=https://www.yelp.com/biz/robust-coffee-lounge-chicago?start=120,Stop following Mikki M.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,9/17/2014,"Coffee was amazing. Very smooth, not bitter at all. Had a sandwich as well, barbeque Lou. Sandwich was OK. Customer service was awful. Young ladies working there at counter and in kitchen were very rude. Cashier and young lady making coffee continued their personal conversation and I had to wait until they were done to even take my order. Young lady who actually brought sandwich to me was rude and short. Maybe I will try other location.",3 people voted for this review,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=-Tp77Ce5OCpP1-KXUYtX9A&flag_id=WqqkfXsG6wsSg5qjIVQq0g&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Frobust-coffee-lounge-chicago%3Fstart%3D120,Report review,,3,
https://www.yelp.com/user_details?userid=xrOByDcGZ_eg37t8T8c93g,https://s3-media2.fl.yelpcdn.com/photo/UZWFk4yhvoknQEBiybYBxw/60s.jpg,Sarah S.,"Chicago, IL",friends,152,reviews,170,photos,[object Object],134,https://www.yelp.com/biz_share/-Tp77Ce5OCpP1-KXUYtX9A/review/W5SipJ9KkuQExwRyLm_XKQ,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=W5SipJ9KkuQExwRyLm_XKQ&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Frobust-coffee-lounge-chicago%3Fstart%3D120&user_id=xrOByDcGZ_eg37t8T8c93g,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=xrOByDcGZ_eg37t8T8c93g&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Frobust-coffee-lounge-chicago%3Fstart%3D120,Send message,https://www.yelp.com/following_user/add?dst_user_id=xrOByDcGZ_eg37t8T8c93g&previous_url=https://www.yelp.com/biz/robust-coffee-lounge-chicago?start=120,Follow Sarah S.,https://www.yelp.com/following_user/remove?dst_user_id=xrOByDcGZ_eg37t8T8c93g&previous_url=https://www.yelp.com/biz/robust-coffee-lounge-chicago?start=120,Stop following Sarah S.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,5/25/2013,"There is nothing like Robust around in this neighborhood, so it fills a need in the community.  Because it is a little out of the way, there are always tables and parking spots available.  Has free wi-fi, but not a lot of outlets.  The music is a little loud and nearby conversations talk over the music, so depending on your study habits, it might be a hard place to get work done.The coffee is good and the prices are reasonable, especially when compared to other coffee shops. The best deal is the medium coffee and donut fo $2.  Perfect for my tastes and student budget.",Was this review …?,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=-Tp77Ce5OCpP1-KXUYtX9A&flag_id=W5SipJ9KkuQExwRyLm_XKQ&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Frobust-coffee-lounge-chicago%3Fstart%3D120,Report review,,,
