js-analytics-click href,photo-box-img src,user-display-name,user-location,friend-count 2,review-count,review-count 2,photo-count,icon_svg href 3,photo-count 2,is-elite,is-elite href,arrange href,icon_svg href 4,action-link_label,arrange href 2,action-link_label 2,arrange href 3,action-link_label 3,arrange href 4,action-link_label 4,arrange href 5,action-link_label 5,arrange href 6,action-link_label 6,offscreen src,rating-qualifier,review-tags_item,icon_svg href 10,review-content,photo-box-img src 2,biz-shim href,voting-intro,js-review-feedback-voter-list,js-review-feedback-voter-list href,vote-type,count,vote-type 2,vote-type 3,u-space-b3,u-space-b3 src,u-space-b2,ybtn,js-maybe-later-button,chiclet-link href,tooltip,photo-box-overlay_caption,photo-box-img src 3,photo-box-overlay_caption 2,biz-shim href 2,photo-box-img src 4,biz-shim href 3,count 3
https://www.yelp.com/user_details?userid=8q6vJuhgs4e8jf5FkSMybA,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,Jin L.,"Manhattan, New York, NY",0,review,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.yelp.com/user_details?userid=YNxJBcdd6kEbGy3HO5dSyg,https://s3-media4.fl.yelpcdn.com/photo/YWXEzYTMVr2CYuSGFC-fSA/60s.jpg,Zeina E.,"Chicago, IL",100,reviews,44,photos,[object Object],40,Elite ’18,https://www.yelp.com/elite,https://www.yelp.com/biz_share/0rgC3hwvUKS3H07T84mbvQ/review/XumpGFRozqXCbCYpvO2mKQ,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=XumpGFRozqXCbCYpvO2mKQ&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgoddess-and-the-baker-chicago%3Fosq%3Dcafe&user_id=YNxJBcdd6kEbGy3HO5dSyg,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=YNxJBcdd6kEbGy3HO5dSyg&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgoddess-and-the-baker-chicago%3Fosq%3Dcafe,Send message,https://www.yelp.com/following_user/add?dst_user_id=YNxJBcdd6kEbGy3HO5dSyg&previous_url=https://www.yelp.com/biz/goddess-and-the-baker-chicago?osq=cafe,Follow Zeina E.,https://www.yelp.com/following_user/remove?dst_user_id=YNxJBcdd6kEbGy3HO5dSyg&previous_url=https://www.yelp.com/biz/goddess-and-the-baker-chicago?osq=cafe,Stop following Zeina E.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,12/6/2018,2 check-ins,[object Object],"There are plenty of lunch options around the loop area and I am on a mission to try each and every one of them. I came across Goddess and The Baker and was delighted by their display of desserts and baked goods. The place is fairly small and has limited seating, so I decided to grab an order to go. I was trying to keep it on the healthy side, so I opted for the Grilled Salmon Kale Caesar salad. Lunch hours everywhere are pretty chaotic, but this place can get crowded to a whole new level. When I walked in I wasn't sure where the order line starts and I stood behind someone for about 5 minutes before I realized that they were just waiting on their order and people were going up at random to place their orders. Either way, it took about 10 minutes to get my salad and that's understandable. After all the salad does say it comes with a 6 minute egg and it is a lunch rush, so I wasn't that upset about the wait. I took a look around the place while I was waiting, and they have a large variety of baked goods. From muffins to macarons to cookies to brownies, they literally have it all. They also sell alcohol, which I guess can come in handy during one of those work days!After getting my salad and heading back to the office, it was finally time to dig in. The presentation for a take out order looked extremely appetizing, however, they overfilled the plate and kale was falling around all over my desk and floor. The salmon was extremely dry and had a terrible aftertaste. I just put that to the side and ate the rest of the salad. I was pretty disappointed because it cost about 15$ for the salmon and I couldn't bare to finish it. Everything else however tasted really good and the salad was extremely filling. This place is definitely worth another chance. I'll be sticking to the bakery items though!",https://s3-media2.fl.yelpcdn.com/bphoto/tTW8fDufGVciVV5WQtoBug/348s.jpg,https://www.yelp.com/biz_photos/goddess-and-the-baker-chicago?reviewid=XumpGFRozqXCbCYpvO2mKQ&select=tTW8fDufGVciVV5WQtoBug,voted for this review,Christine B.,javascript:;,Useful,1,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=0rgC3hwvUKS3H07T84mbvQ&flag_id=XumpGFRozqXCbCYpvO2mKQ&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgoddess-and-the-baker-chicago%3Fosq%3Dcafe,Report review,,,,,,,
https://www.yelp.com/user_details?userid=qLD_g4bcykY0pNy9ibcL4w,https://s3-media1.fl.yelpcdn.com/photo/lqcQ61Wxvi0eHuwZ-4ZXvA/60s.jpg,R V.,"San Diego, CA",0,review,1,,,,,,https://www.yelp.com/biz_share/0rgC3hwvUKS3H07T84mbvQ/review/EUrarRRQweU_PevYorw14g,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=EUrarRRQweU_PevYorw14g&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgoddess-and-the-baker-chicago%3Fosq%3Dcafe&user_id=qLD_g4bcykY0pNy9ibcL4w,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=qLD_g4bcykY0pNy9ibcL4w&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgoddess-and-the-baker-chicago%3Fosq%3Dcafe,Send message,https://www.yelp.com/following_user/add?dst_user_id=qLD_g4bcykY0pNy9ibcL4w&previous_url=https://www.yelp.com/biz/goddess-and-the-baker-chicago?osq=cafe,Follow R V.,https://www.yelp.com/following_user/remove?dst_user_id=qLD_g4bcykY0pNy9ibcL4w&previous_url=https://www.yelp.com/biz/goddess-and-the-baker-chicago?osq=cafe,Stop following R V.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,12/9/2018,,,"There is NO BULLETPROOF COFFEE in this establishment...Yelp as always is out dated and misguided. Was on the hunt for BPC and used Yelp for guidance. Why use Yelp as a reference?....Yelp is always wrong!The Place serves the usual coffees by Faux baristas, features tasteless fast track ""gourmet"" baked goods and sells the usual coffeehouse merchandise at exorbitant prices.Over-rated, Over-priced. No Big Deal.",,,Was this review …?,,,Useful,,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=0rgC3hwvUKS3H07T84mbvQ&flag_id=EUrarRRQweU_PevYorw14g&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgoddess-and-the-baker-chicago%3Fosq%3Dcafe,Report review,,,,,,,
https://www.yelp.com/user_details?userid=x_Frpa8QWc25FDJ5BJM8tg,https://s3-media3.fl.yelpcdn.com/photo/evNRftPdoOCNPJ5MzyyMAw/60s.jpg,Onvara A.,"Cary, NC",30,reviews,328,photos,[object Object],662,Elite ’18,https://www.yelp.com/elite,https://www.yelp.com/biz_share/0rgC3hwvUKS3H07T84mbvQ/review/CKUTIkrnu0182Rn-PrrIoQ,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=CKUTIkrnu0182Rn-PrrIoQ&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgoddess-and-the-baker-chicago%3Fosq%3Dcafe&user_id=x_Frpa8QWc25FDJ5BJM8tg,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=x_Frpa8QWc25FDJ5BJM8tg&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgoddess-and-the-baker-chicago%3Fosq%3Dcafe,Send message,https://www.yelp.com/following_user/add?dst_user_id=x_Frpa8QWc25FDJ5BJM8tg&previous_url=https://www.yelp.com/biz/goddess-and-the-baker-chicago?osq=cafe,Follow Onvara A.,https://www.yelp.com/following_user/remove?dst_user_id=x_Frpa8QWc25FDJ5BJM8tg&previous_url=https://www.yelp.com/biz/goddess-and-the-baker-chicago?osq=cafe,Stop following Onvara A.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,12/5/2018,1 check-in,[object Object],"My friend and I enjoyed the coffees and breakfast items at Goddess And The Baker, but I have to give 4 stars because of the chaotic seating arrangement. It's very disorganized and crowded, at least in the morning. You have to find your own seats and it's basically survival of the fittest to see if you can run to an empty seat before someone else snags it.As for the food and drink - my friend and I shared the Gold Glitter Latte, Mayan Mocha (espresso, dark chocolate, cinnamon, cayenne), acai bowl, and caprese omelette. The Gold Glitter Latte was nothing special - literally edible glitter sprinkled on a latte - but it definitely makes a great photo. The Mayan Mocha was a bit too spicy for me but an interesting experience. However, I really enjoyed the caprese omelette and the refreshing taste of the acai bowl!",https://s3-media3.fl.yelpcdn.com/bphoto/lb0TkZgSZa_QxsJ2tI41BA/348s.jpg,https://www.yelp.com/biz_photos/goddess-and-the-baker-chicago?reviewid=CKUTIkrnu0182Rn-PrrIoQ&select=lb0TkZgSZa_QxsJ2tI41BA,voted for this review,Christine B. and 1 other,javascript:;,Useful,2,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=0rgC3hwvUKS3H07T84mbvQ&flag_id=CKUTIkrnu0182Rn-PrrIoQ&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgoddess-and-the-baker-chicago%3Fosq%3Dcafe,Report review,Acai bowl,https://s3-media1.fl.yelpcdn.com/bphoto/PkKtsutu1yKLaP14QYjQbA/168s.jpg,Mayan mocha,https://www.yelp.com/biz_photos/goddess-and-the-baker-chicago?reviewid=CKUTIkrnu0182Rn-PrrIoQ&select=PkKtsutu1yKLaP14QYjQbA,https://s3-media3.fl.yelpcdn.com/bphoto/Kr-mxPmN32GaVObx1YN6OQ/168s.jpg,https://www.yelp.com/biz_photos/goddess-and-the-baker-chicago?reviewid=CKUTIkrnu0182Rn-PrrIoQ&select=Kr-mxPmN32GaVObx1YN6OQ,
https://www.yelp.com/user_details?userid=PeMVKyTqRoGWhfV2RTPP2Q,https://s3-media2.fl.yelpcdn.com/photo/JE6QJejOdU8HCoV-d-sNWg/60s.jpg,Mindy P.,"Evanston, IL",749,reviews,138,photos,[object Object],159,Elite ’18,https://www.yelp.com/elite,https://www.yelp.com/biz_share/0rgC3hwvUKS3H07T84mbvQ/review/wfyUIeHTgWFLFQrHSqhKfA,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=wfyUIeHTgWFLFQrHSqhKfA&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgoddess-and-the-baker-chicago%3Fosq%3Dcafe&user_id=PeMVKyTqRoGWhfV2RTPP2Q,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=PeMVKyTqRoGWhfV2RTPP2Q&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgoddess-and-the-baker-chicago%3Fosq%3Dcafe,Send message,https://www.yelp.com/following_user/add?dst_user_id=PeMVKyTqRoGWhfV2RTPP2Q&previous_url=https://www.yelp.com/biz/goddess-and-the-baker-chicago?osq=cafe,Follow Mindy P.,https://www.yelp.com/following_user/remove?dst_user_id=PeMVKyTqRoGWhfV2RTPP2Q&previous_url=https://www.yelp.com/biz/goddess-and-the-baker-chicago?osq=cafe,Stop following Mindy P.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,12/1/2018,,,"This place is so cute! I love to stare at the various desserts they have at the window closest to the entrance. They're too pretty to eat. I came here on a not too busy Sunday afternoon and there were plenty of tables and seats available. It was so hard to choose what to order since they have lots of items to choose from. I ended up ordering a chai tea latte, but they forgot to make my drink and it was a long wait. Good thing is, it was worth the wait! So good!I can't wait to come back and try some of their other food items, like sandwiches and salads. It's the perfect place to kill time and prices were reasonable as well.",https://s3-media3.fl.yelpcdn.com/bphoto/uV0zvVo1spnwBIEV-QxxHw/348s.jpg,https://www.yelp.com/biz_photos/goddess-and-the-baker-chicago?reviewid=wfyUIeHTgWFLFQrHSqhKfA&select=uV0zvVo1spnwBIEV-QxxHw,voted for this review,Christine B. and 1 other,javascript:;,Useful,1,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=0rgC3hwvUKS3H07T84mbvQ&flag_id=wfyUIeHTgWFLFQrHSqhKfA&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgoddess-and-the-baker-chicago%3Fosq%3Dcafe,Report review,,https://s3-media4.fl.yelpcdn.com/bphoto/34HtUSvXhmobnCvJwTJJyA/168s.jpg,,https://www.yelp.com/biz_photos/goddess-and-the-baker-chicago?reviewid=wfyUIeHTgWFLFQrHSqhKfA&select=34HtUSvXhmobnCvJwTJJyA,https://s3-media4.fl.yelpcdn.com/bphoto/c0b1sQJoXiVrYQPQV16VLg/168s.jpg,https://www.yelp.com/biz_photos/goddess-and-the-baker-chicago?reviewid=wfyUIeHTgWFLFQrHSqhKfA&select=c0b1sQJoXiVrYQPQV16VLg,2
https://www.yelp.com/user_details?userid=j3jaM4FyZPlDZy0m17stlw,https://s3-media2.fl.yelpcdn.com/photo/xFtHu0ckKrlfM_J9wnmcsA/60s.jpg,Jonna N.,"Chicago, IL",235,reviews,272,photos,[object Object],1487,Elite ’18,https://www.yelp.com/elite,https://www.yelp.com/biz_share/0rgC3hwvUKS3H07T84mbvQ/review/SjeeadLN5X65FRvKp6rwxA,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=SjeeadLN5X65FRvKp6rwxA&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgoddess-and-the-baker-chicago%3Fosq%3Dcafe&user_id=j3jaM4FyZPlDZy0m17stlw,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=j3jaM4FyZPlDZy0m17stlw&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgoddess-and-the-baker-chicago%3Fosq%3Dcafe,Send message,https://www.yelp.com/following_user/add?dst_user_id=j3jaM4FyZPlDZy0m17stlw&previous_url=https://www.yelp.com/biz/goddess-and-the-baker-chicago?osq=cafe,Follow Jonna N.,https://www.yelp.com/following_user/remove?dst_user_id=j3jaM4FyZPlDZy0m17stlw&previous_url=https://www.yelp.com/biz/goddess-and-the-baker-chicago?osq=cafe,Stop following Jonna N.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,11/12/2018,4 check-ins,[object Object],"Only giving this 4 instead of 5 because it gets crowded so fast and you can't figure out who is in line and who isn't.Love the Eat Now Caffeine signs but because it's small and the seating is in front of it, you can't get a great pic of it because people are in the way. I've tried and it's so busy that I can't.I do like all the selection of drinks they have. I haven't seen or tried a few drinks outside of an Asian supermarket or restaurant. For instance, the Japanese Kyoto honey. I've had that sweet stuff since I was a kid so I was pleasantly surprised they added it to honey.I wanted to treat myself so I got a glitter gold latte. I've been dying to find places that make it and I'm glad I checked the menu to Goddess because I was satisfied! They even have Sugarfina candies and bars - a bunch of Mickeys and a Hello Kitty bar.",https://s3-media1.fl.yelpcdn.com/bphoto/pmUXiT1nByLPQ6tnLWCeDA/348s.jpg,https://www.yelp.com/biz_photos/goddess-and-the-baker-chicago?reviewid=SjeeadLN5X65FRvKp6rwxA&select=pmUXiT1nByLPQ6tnLWCeDA,voted for this review,Denyce M. and 2 others,javascript:;,Useful,3,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=0rgC3hwvUKS3H07T84mbvQ&flag_id=SjeeadLN5X65FRvKp6rwxA&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgoddess-and-the-baker-chicago%3Fosq%3Dcafe,Report review,,https://s3-media4.fl.yelpcdn.com/bphoto/MbqBm7-pcu4dkU3ulgz9mw/168s.jpg,,https://www.yelp.com/biz_photos/goddess-and-the-baker-chicago?reviewid=SjeeadLN5X65FRvKp6rwxA&select=MbqBm7-pcu4dkU3ulgz9mw,https://s3-media2.fl.yelpcdn.com/bphoto/0fM4n9TonrVnH_pxp-LbUg/168s.jpg,https://www.yelp.com/biz_photos/goddess-and-the-baker-chicago?reviewid=SjeeadLN5X65FRvKp6rwxA&select=0fM4n9TonrVnH_pxp-LbUg,2
https://www.yelp.com/user_details?userid=TUzoHrAK42lV7l6ayxPSqw,https://s3-media4.fl.yelpcdn.com/photo/SPNAPssFQpoyQbmHDz2JdQ/60s.jpg,Mahsa S.,"San Francisco, CA",222,reviews,17,photos,[object Object],33,,,https://www.yelp.com/biz_share/0rgC3hwvUKS3H07T84mbvQ/review/8QYN3CbLHeCXirUWUMJ8tA,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=8QYN3CbLHeCXirUWUMJ8tA&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgoddess-and-the-baker-chicago%3Fosq%3Dcafe&user_id=TUzoHrAK42lV7l6ayxPSqw,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=TUzoHrAK42lV7l6ayxPSqw&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgoddess-and-the-baker-chicago%3Fosq%3Dcafe,Send message,https://www.yelp.com/following_user/add?dst_user_id=TUzoHrAK42lV7l6ayxPSqw&previous_url=https://www.yelp.com/biz/goddess-and-the-baker-chicago?osq=cafe,Follow Mahsa S.,https://www.yelp.com/following_user/remove?dst_user_id=TUzoHrAK42lV7l6ayxPSqw&previous_url=https://www.yelp.com/biz/goddess-and-the-baker-chicago?osq=cafe,Stop following Mahsa S.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,12/16/2018,,,A great cafe with so many options. Their cookies and cakes are beautiful and delicious. The lattes and coffee are also amazing. There are also lots of savory options such as bagels. The acai bowl was disappointing but everything else was great!,https://s3-media4.fl.yelpcdn.com/bphoto/vBIRUI6cnnhykKG_hwapWw/348s.jpg,https://www.yelp.com/biz_photos/goddess-and-the-baker-chicago?reviewid=8QYN3CbLHeCXirUWUMJ8tA&select=vBIRUI6cnnhykKG_hwapWw,Was this review …?,,,Useful,,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=0rgC3hwvUKS3H07T84mbvQ&flag_id=8QYN3CbLHeCXirUWUMJ8tA&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgoddess-and-the-baker-chicago%3Fosq%3Dcafe,Report review,"açaí bowl, elephant cookie, latte",https://s3-media2.fl.yelpcdn.com/bphoto/DLSoC9a9uORyYhRrDwrWhg/168s.jpg,"confetti cake, iced mocha, bagel with avocado",https://www.yelp.com/biz_photos/goddess-and-the-baker-chicago?reviewid=8QYN3CbLHeCXirUWUMJ8tA&select=DLSoC9a9uORyYhRrDwrWhg,https://s3-media2.fl.yelpcdn.com/bphoto/p0z9H4-UY9ShJ4WrlTkIog/168s.jpg,https://www.yelp.com/biz_photos/goddess-and-the-baker-chicago?reviewid=8QYN3CbLHeCXirUWUMJ8tA&select=p0z9H4-UY9ShJ4WrlTkIog,
https://www.yelp.com/user_details?userid=AzkUfALjbsGyYGMB13nmHw,https://s3-media4.fl.yelpcdn.com/photo/47lWoZp2PJqEWhUxMFRujQ/60s.jpg,Omar M.,"Islip, NY",58,reviews,223,photos,[object Object],89,Elite ’18,https://www.yelp.com/elite,https://www.yelp.com/biz_share/0rgC3hwvUKS3H07T84mbvQ/review/Pdq1KOGkso3eAvnNgqxj6Q,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=Pdq1KOGkso3eAvnNgqxj6Q&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgoddess-and-the-baker-chicago%3Fosq%3Dcafe&user_id=AzkUfALjbsGyYGMB13nmHw,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=AzkUfALjbsGyYGMB13nmHw&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgoddess-and-the-baker-chicago%3Fosq%3Dcafe,Send message,https://www.yelp.com/following_user/add?dst_user_id=AzkUfALjbsGyYGMB13nmHw&previous_url=https://www.yelp.com/biz/goddess-and-the-baker-chicago?osq=cafe,Follow Omar M.,https://www.yelp.com/following_user/remove?dst_user_id=AzkUfALjbsGyYGMB13nmHw&previous_url=https://www.yelp.com/biz/goddess-and-the-baker-chicago?osq=cafe,Stop following Omar M.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,11/10/2018,1 check-in,[object Object],"I been to many cities and visited many cafes and I'm happy to say THIS spot has ""Golden Milk"" which is my favorite tea everrrrrr!I also ordered the breakfast sandwich without the bacon and it was very good. Small spot which can get packed quick so we arrived right at opening (8am).Big plus on having the water machine in the corner dispensing sparkling water, and cold or room temp water. Cool vibe music. Minus one star for that huge palate in the middle of the order line which caused an elderly lady to fall and possibly suffer broken nose or lose a tooth. She'll be back for that check believe that.",,,voted for this review,Christine B. and 2 others,javascript:;,Useful,2,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=0rgC3hwvUKS3H07T84mbvQ&flag_id=Pdq1KOGkso3eAvnNgqxj6Q&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgoddess-and-the-baker-chicago%3Fosq%3Dcafe,Report review,,,,,,,1
https://www.yelp.com/user_details?userid=o2Or6xqxeWaE46tdzK0UGg,https://s3-media4.fl.yelpcdn.com/photo/g22LcjUwiMmGklQRYYEMCg/60s.jpg,Lisa W.,"Oceanside, CA",3136,reviews,2098,photos,[object Object],7278,Elite ’18,https://www.yelp.com/elite,https://www.yelp.com/biz_share/0rgC3hwvUKS3H07T84mbvQ/review/UAzHFy0cITrG_N7X0L2Jjw,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=UAzHFy0cITrG_N7X0L2Jjw&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgoddess-and-the-baker-chicago%3Fosq%3Dcafe&user_id=o2Or6xqxeWaE46tdzK0UGg,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=o2Or6xqxeWaE46tdzK0UGg&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgoddess-and-the-baker-chicago%3Fosq%3Dcafe,Send message,https://www.yelp.com/following_user/add?dst_user_id=o2Or6xqxeWaE46tdzK0UGg&previous_url=https://www.yelp.com/biz/goddess-and-the-baker-chicago?osq=cafe,Follow Lisa W.,https://www.yelp.com/following_user/remove?dst_user_id=o2Or6xqxeWaE46tdzK0UGg&previous_url=https://www.yelp.com/biz/goddess-and-the-baker-chicago?osq=cafe,Stop following Lisa W.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,8/28/2018,2 check-ins,[object Object],"Glad we found this place, it was right across from our hotel, so we came here every morning for our morning coffee and breakfast sandwich. Well... me the sandwich and him the coffee. My BF is very picky with coffee...and he loves this place. He's gotten everything from regular coffee, cold brew, to the double con panna.The breakfast sandwich was delicious. Big piece of freshly cooked eggs and another protein (bacon or ham). We got it every day and split it to start our journey through Chicago tourism. It kept us satisfy while allowing us to get deep dish for lunches.",https://s3-media4.fl.yelpcdn.com/bphoto/NvBlKRQ70R4Y9t4OY7TTdw/348s.jpg,https://www.yelp.com/biz_photos/goddess-and-the-baker-chicago?reviewid=UAzHFy0cITrG_N7X0L2Jjw&select=NvBlKRQ70R4Y9t4OY7TTdw,voted for this review,Natasha N. and 23 others,javascript:;,Useful,20,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=0rgC3hwvUKS3H07T84mbvQ&flag_id=UAzHFy0cITrG_N7X0L2Jjw&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgoddess-and-the-baker-chicago%3Fosq%3Dcafe,Report review,Baked goods,https://s3-media1.fl.yelpcdn.com/bphoto/E6i3QbwDXXG_Sck3EPxaFw/168s.jpg,Counter,https://www.yelp.com/biz_photos/goddess-and-the-baker-chicago?reviewid=UAzHFy0cITrG_N7X0L2Jjw&select=E6i3QbwDXXG_Sck3EPxaFw,https://s3-media2.fl.yelpcdn.com/bphoto/bIJZm7p-Ttc7yfsQ-XpfDg/168s.jpg,https://www.yelp.com/biz_photos/goddess-and-the-baker-chicago?reviewid=UAzHFy0cITrG_N7X0L2Jjw&select=bIJZm7p-Ttc7yfsQ-XpfDg,19
